item_id,vertical,category,domain,score
579589303,HOME & INDUSTRY,HOME&DECOR,MLC-SOFAS,0.1827999999999999
642682540,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-MEDICAL_EQUIPMENT,0.6502
611219726,CE,MOBILE,MLC-SMARTWATCHES,0.295
452062997,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.3808
597356316,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.5167999999999999
582645281,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WELDING_MACHINES,0.9454
522398444,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILL_AND_SCREWDRIVER_BITS,0.6596
446643899,APP & SPORTS,APPAREL,MLC-SWEATSHIRTS_AND_HOODIES,0.8158
515348801,CE,COMPUTERS,MLC-HEADPHONES,0.6332
918156842,APP & SPORTS,SPORTS,MLC-GYM_DUMBBELLS,0.9824
604242037,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_COOKING_OVENS,0.2456
536182747,CE,ELECTRONICS,MLC-ELECTRIC_DEHUMIDIFIERS,0.2553999999999999
926843232,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.919
603381202,HOME & INDUSTRY,HOME&DECOR,MLC-SOFAS,0.3226
482720082,CE,COMPUTERS,MLC-LAPTOP_LCD_SCREENS,0.1702
472281686,APP & SPORTS,SPORTS,MLC-TENTS,0.4818
488980309,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_AND_CONSTRUCTION_SUPPLIES,0.9634
566518612,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1363999999999999
608128456,CE,ELECTRONICS,MLC-TELEVISIONS,0.2054
615887639,CE,MOBILE,MLC-CELLPHONES,0.4137999999999999
916387755,T & B,TOYS AND GAMES,MLC-STUFFED_TOYS,0.7525999999999999
561516628,APP & SPORTS,SPORTS,MLC-AEROBIC_CRUNCH_MACHINES,0.9232
550442734,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.181
562766936,APP & SPORTS,FOOTWEAR,MLC-SANDALS_AND_FLIP_FLOPS,0.1842
465896188,CE,ELECTRONICS,MLC-STORAGE_WATER_HEATERS,0.7192
553148466,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_AND_CONSTRUCTION_SUPPLIES,0.4838
627993010,HOME & INDUSTRY,HOME&DECOR,MLC-BEDDING,0.5356
627307725,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.4207999999999999
542350124,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBUSTION_CHAINSAWS,0.815
522446053,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_DOUGH_KNEADERS,0.257
598792794,HOME & INDUSTRY,HOME&DECOR,MLC-DISHES_RACKS,0.345
509935347,APP & SPORTS,SPORTS,MLC-SPORTS_AND_FITNESS,0.0402
595518574,T & B,TOYS AND GAMES,MLC-PUSH_AND_RIDING_TOYS,0.0235999999999999
914670338,APP & SPORTS,APPAREL,MLC-JACKETS_AND_COATS,0.5958
530312347,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.7502
545969677,CE,COMPUTERS,MLC-DESKTOP_COMPUTER_COOLERS_AND_FANS,0.3107999999999999
625080569,CE,ELECTRONICS,MLC-TELEVISIONS,0.2682
547251361,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-GARDENING_AND_CONSTRUCTION_SHOVELS,0.6032
469217273,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_AND_CONSTRUCTION_SUPPLIES,0.7458
479470719,ACC,AUTOPARTS,MLC-AUTOMOTIVE_CLUTCH_KITS,0.2618
635589512,APP & SPORTS,APPAREL ACCESORIES,MLC-WRISTWATCHES,0.1957999999999999
627411973,CE,MOBILE,MLC-SMARTWATCHES,0.3436
578737975,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.6748
915426057,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-DIE_STOCKS,0.0557999999999999
623192122,CE,COMPUTERS,MLC-PRINTER_INKS,0.0984
563390498,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.8032
508348292,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PAINTS_AND_ACCESSORIES,0.4748
523195317,APP & SPORTS,SPORTS,MLC-SPORTSWEAR,0.7146
594791176,CE,MOBILE,MLC-CELLPHONES,0.3656
560997760,CE,ELECTRONICS,MLC-HAIR_DRYERS,0.3246
925128785,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-ESTHETIC_ELECTRIC_DEVICES,0.3905999999999999
929897474,CE,MOBILE,MLC-CELLPHONES,0.3491999999999999
921380106,HOME & INDUSTRY,HOME&DECOR,MLC-SUN_UMBRELLAS,0.8278
606750147,CE,MOBILE,MLC-CELLPHONES,0.7174
907866927,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WORKBENCHES,0.1198
639388817,CE,MOBILE,MLC-SMARTWATCHES,0.6622
631973285,CE,MOBILE,MLC-SMARTWATCHES,0.4469999999999999
903417130,APP & SPORTS,SPORTS,MLC-ELLIPTICAL_MACHINES,0.862
545554145,HOME & INDUSTRY,HOME&DECOR,MLC-PILLOWS,0.739
550739077,HOME & INDUSTRY,HOME&DECOR,MLC-WALL_AND_CEILING_LIGHTS,0.4566
538271884,APP & SPORTS,SPORTS,MLC-JUMP_ROPES,0.1977999999999999
918666923,BEAUTY & HEALTH,PERSONAL CARE,MLC-MANICURE_AND_PEDICURE_SUPPLIES,0.5671999999999999
918664432,CE,MOBILE,MLC-SMARTWATCHES,0.7984
489022526,CE,ELECTRONICS,MLC-ELECTRONIC_PRODUCTS,0.4978
560669650,OTHERS,PET PRODUCTS,MLC-ANIMAL_CLIPPERS,0.1139999999999999
915812252,CE,MOBILE,MLC-SMARTWATCHES,0.0175999999999999
596841392,CE,MOBILE,MLC-CELLPHONES,0.3778
515418185,CE,COMPUTERS,MLC-PRINTERS,0.9802
629807050,CE,MOBILE,MLC-CELLPHONES,0.746
574061800,HOME & INDUSTRY,HOME&DECOR,MLC-CLOTHES_HANGING_ORGANIZERS,0.6348
601610121,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PLUNGE_ROUTERS,0.0542
582637166,CE,MOBILE,MLC-CELLPHONES,0.8336
922383568,HOME & INDUSTRY,INDUSTRY,MLC-INDUSTRIAL_ICE_CREAM_MACHINES,0.764
535813940,CE,COMPUTERS,MLC-PC_KEYBOARDS,0.359
627297238,CE,COMPUTERS,MLC-NOTEBOOKS,0.8493999999999999
901021912,APP & SPORTS,SPORTS,MLC-ROLLER_SKATES,0.2865999999999999
545198105,CE,ELECTRONICS,MLC-HAIR_CLIPPERS,0.8074
927126575,CE,MOBILE,MLC-CELLPHONES,0.4936
585796553,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.0899999999999999
610284019,HOME & INDUSTRY,HOME&DECOR,MLC-MATTRESSES,0.8518
610306926,CPG,CLEANING,MLC-DISHWASHING_DETERGENTS,0.2784
913050031,CE,MOBILE,MLC-TABLETS,0.5882
574751166,ENTERTAINMENT,MUSICAL INSTRUMENTS,MLC-MUSICAL_KEYBOARDS,0.0907999999999999
564308156,OTHERS,PET PRODUCTS,MLC-FLEA_AND_TICK_TREATMENTS,0.9784
908363795,T & B,TOYS AND GAMES,MLC-STUFFED_TOYS,0.2994
519319641,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_GRINDERS,0.3686
911133605,CE,COMPUTERS,MLC-NOTEBOOKS,0.8986
636498851,CE,ELECTRONICS,MLC-MICROWAVES,0.91
923165153,T & B,TOYS AND GAMES,MLC-COSTUMES,0.5192
519743680,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.579
635938023,CE,MOBILE,MLC-CELLPHONES,0.7946
516599666,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.5498
559779463,HOME & INDUSTRY,HOME&DECOR,MLC-FRAME_POOLS,0.554
640106858,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.2161999999999999
496883059,HOME & INDUSTRY,HOME&DECOR,MLC-BOX_SPRING_AND_MATTRESS_SETS,0.4256
606753008,CE,COMPUTERS,MLC-INK_CARTRIDGES,0.3611999999999999
637431663,ACC,WHEELS & TIRES,MLC-AUTOMOTIVE_TIRES,0.6784
527814038,HOME & INDUSTRY,HOME&DECOR,MLC-COMFORTERS,0.6477999999999999
638305721,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.8204
620778696,CE,MOBILE,MLC-CELLPHONES,0.9362
496883067,HOME & INDUSTRY,HOME&DECOR,MLC-BOX_SPRING_AND_MATTRESS_SETS,0.7412
919223300,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.1595999999999999
539269335,CPG,CLEANING,MLC-KITCHEN_PAPER_TOWELS,0.701
568724441,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_FAUCETS,0.4489999999999999
574783045,BEAUTY & HEALTH,PHARMACEUTICS,MLC-BLOOD_PRESSURE_MONITORS,0.262
574407606,HOME & INDUSTRY,HOME&DECOR,MLC-GREENHOUSES,0.3056
927817227,CE,ELECTRONICS,MLC-COOKTOPS,0.7574
580371517,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.9036
629828207,CE,COMPUTERS,MLC-SPEAKERS,0.6314
517207470,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SANDER_MACHINES,0.0233999999999999
627912654,CE,MOBILE,MLC-CELLPHONES,0.9938
590602034,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9998
536807556,HOME & INDUSTRY,HOME&DECOR,MLC-BOX_SPRING_AND_MATTRESS_SETS,0.0248
607171082,BEAUTY & HEALTH,PERSONAL CARE,MLC-FACIAL_SKIN_CARE_PRODUCTS,0.2997999999999999
614337548,CE,ELECTRONICS,MLC-SMART_SPEAKERS,0.3885999999999999
496195473,BEAUTY & HEALTH,PHARMACEUTICS,MLC-THERMOMETERS,0.4216
575024392,HOME & INDUSTRY,STATIONARY,MLC-PLANNERS_AND_PERSONAL_DIARIES,0.1034
929083185,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.9496
545193248,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.9258
625824094,CE,MOBILE,MLC-CELLPHONES,0.6838
638717754,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_SCREWDRIVERS,0.4911999999999999
467286313,BEAUTY & HEALTH,PHARMACEUTICS,MLC-HUMIDIFIERS_AND_VAPORIZERS,0.1558
607098933,BEAUTY & HEALTH,PERSONAL CARE,MLC-FACIAL_SKIN_CARE_PRODUCTS,0.6786
615590364,CE,ELECTRONICS,MLC-COOKTOPS,0.7198
613840540,CE,MOBILE,MLC-TABLET_KEYBOARDS,0.8406
596465194,CE,ELECTRONICS,MLC-DRONES,0.7708
619426393,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBINED_TOOL_SETS,0.4572
523837732,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WRENCH_SETS,0.7727999999999999
639996803,CE,MOBILE,MLC-CELLPHONES,0.9948
620600841,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PLUNGE_ROUTERS,0.0073999999999999
527814051,HOME & INDUSTRY,HOME&DECOR,MLC-QUILTS_AND_COVERLETS,0.5682
580368033,APP & SPORTS,APPAREL,MLC-T_SHIRTS,0.1074
603843334,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-PLUNGE_ROUTERS,0.2326
572862623,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBUSTION_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.7312
597714672,HOME & INDUSTRY,HOME&DECOR,MLC-CHAIR_COVERS,0.8428
641188143,APP & SPORTS,SPORTS,MLC-UNIVERSAL_HOME_GYMS,0.0283999999999999
583807736,APP & SPORTS,SPORTS,MLC-CYCLING_AND_SKATING_HELMETS,0.2166
918125710,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.3556
577372008,HOME & INDUSTRY,HOME&DECOR,MLC-BATHROOM_SUPPLIES,0.2348
564456907,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.2356
622113905,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.77
540044586,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.5198
912903457,CE,COMPUTERS,MLC-NOTEBOOKS,0.9248
519320175,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.156
533415367,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_BATTERIES,0.484
920698936,CE,COMPUTERS,MLC-DESKTOP_COMPUTERS,0.2493999999999999
917671243,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-POWER_INVERTERS,0.5016
611219823,CE,MOBILE,MLC-SMARTWATCHES,0.99
626991649,T & B,TOYS AND GAMES,MLC-ELECTRIC_SCOOTERS,0.0917999999999999
634040561,CE,ELECTRONICS,MLC-VACUUM_CLEANERS,0.6906
623993699,CE,ELECTRONICS,MLC-HAIR_STRAIGHTENERS,0.7558
577478767,OTHERS,OTHER,MLC-PEPPER_SPRAYS,0.4175999999999999
911059540,CPG,FOODS,MLC-COFFEE_CAPSULES,0.2118
627947795,CPG,CLEANING,MLC-CLEANING_GLOVES,0.1817999999999999
632409206,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.945
916806822,CE,COMPUTERS,MLC-NOTEBOOKS,0.7222
590787921,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_POTS,0.2331999999999999
908830798,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.7674
926340219,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.4367999999999999
901795898,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.8049999999999999
907689785,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.6104
639575875,CE,MOBILE,MLC-CELLPHONES,0.834
532084699,HOME & INDUSTRY,HOME&DECOR,MLC-DOOR_AND_WINDOW_AWNINGS_AND_EAVES,0.3538
518563610,APP & SPORTS,APPAREL ACCESORIES,MLC-BODY_SHAPERS,0.1862
642672595,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.2754
902947538,CE,MOBILE,MLC-CELLPHONES,0.0879999999999999
640459652,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.7414
606325943,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.16
911120701,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BENCH_POLISHERS,0.8735999999999999
921037201,CE,MOBILE,MLC-TABLETS,0.161
630672167,CE,COMPUTERS,MLC-PRINTERS,0.2339999999999999
577439360,CE,ELECTRONICS,MLC-COFFEE_MAKERS,0.9442
641922509,CPG,PERSONAL HYGIENE,MLC-HAIR_SHAMPOOS_AND_CONDITIONERS,0.719
916683775,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.981
479170694,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.9906
487835291,T & B,BABY,MLC-BABY_MONITORS,0.933
457083512,BEAUTY & HEALTH,PERSONAL CARE,MLC-PERFUMES,0.2702
916950537,CE,COMPUTERS,MLC-HEADPHONES,0.4028
536963171,ACC,AUTOPARTS,MLC-VEHICLE_SHAMPOOS,0.393
537769868,CE,ELECTRONICS,MLC-PHOTOGRAPHIC_INSTANT_FILMS,0.7712
593453116,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.8504
908512381,CE,MOBILE,MLC-TABLETS,0.7884
554839517,HOME & INDUSTRY,HOME&DECOR,MLC-FLOOD_LIGHTS,0.4522
555238619,CE,COMPUTERS,MLC-SPEAKERS,0.1692
631076459,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.8018
579080724,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-WRENCH_SETS,0.623
545178181,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.6075999999999999
579625046,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.2446
510066896,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_LIGHTS,0.1423999999999999
608521091,CE,ELECTRONICS,MLC-TELEVISIONS,0.947
639381883,CE,MOBILE,MLC-SMARTWATCHES,0.8916
594352889,CE,MOBILE,MLC-CELLPHONES,0.5871999999999999
900433333,CE,MOBILE,MLC-CELLPHONES,0.8014
574080606,CE,ELECTRONICS,MLC-FANS,0.9426
487297702,CE,ELECTRONICS,MLC-MICROWAVES,0.013
485827668,APP & SPORTS,APPAREL,MLC-SOCKS,0.0275999999999999
612415807,CE,MOBILE,MLC-SMARTWATCHES,0.988
550916920,HOME & INDUSTRY,HOME&DECOR,MLC-BEDDING,0.141
612692580,CE,ELECTRONICS,MLC-TELEVISIONS,0.8578
571545152,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.6284
906738963,HOME & INDUSTRY,HOME&DECOR,MLC-AIRTIGHT_BAGS,0.248
630461103,CE,MOBILE,MLC-CELLPHONES,0.4064
476352145,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-SANDER_MACHINES,0.4167999999999999
914245897,T & B,BABY,MLC-BABY_BATHTUBS,0.5634
629807853,CE,COMPUTERS,MLC-HEADPHONES,0.712
597352374,CE,MOBILE,MLC-CELLPHONES,0.434
927162254,APP & SPORTS,SPORTS,MLC-STEPPERS,0.6892
486724438,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_AND_CONSTRUCTION_SUPPLIES,0.595
469424370,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.8954
570063847,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.7756
601094142,CE,ELECTRONICS,MLC-GAME_CONSOLES,0.3104
907337376,ACC,AUTOPARTS,MLC-AUTOMOTIVE_CLUTCH_KITS,0.3554
902060997,CE,ELECTRONICS,MLC-MULTIGAME_MACHINES,0.055
579122186,CE,COMPUTERS,MLC-3D_PRINTER_FILAMENTS,0.2558
593973117,APP & SPORTS,SPORTS,MLC-SPORT_PANTS,0.402
616673853,CE,MOBILE,MLC-CELLPHONES,0.4452
455849186,APP & SPORTS,SPORTS,MLC-WATER_AND_EXTREME_SPORTS_EQUIPMENT,0.1657999999999999
908776807,BEAUTY & HEALTH,BEAUTY EQUIPMENT,MLC-MEDICAL_EQUIPMENT,0.2513999999999999
505933513,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOL_ORGANIZERS,0.0232
568471941,CE,COMPUTERS,MLC-3D_PRINTERS,0.0185999999999999
539449822,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.641
553326220,APP & SPORTS,APPAREL ACCESORIES,MLC-HANDBAGS,0.0031999999999999
555222070,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.5604
929916695,CE,MOBILE,MLC-CELLPHONES,0.7772
584143873,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.7956
518552577,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_HAND_PLANERS,0.4948
916090186,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_CURTAINS_AND_BLINDS,0.4192
555222077,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.251
607171074,BEAUTY & HEALTH,PERSONAL CARE,MLC-FACIAL_SKIN_CARE_PRODUCTS,0.3868
913924005,CE,ELECTRONICS,MLC-OVENS,0.2244
641408821,CE,MOBILE,MLC-CELLPHONES,0.8194
578744980,CE,COMPUTERS,MLC-MICROPHONES,0.5878
528376468,ACC,AUTOPARTS,MLC-CAR_AIR_FRESHENERS,0.3146
582185971,APP & SPORTS,SPORTS,MLC-SPORT_PANTS,0.8898
615327343,CE,ELECTRONICS,MLC-WASHING_MACHINES,0.8418
583008775,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.8164
528858791,CE,MOBILE,MLC-TABLETS,0.8038
594395074,APP & SPORTS,APPAREL,MLC-ONE_PIECE_PAJAMAS,0.8368
560211700,CE,ELECTRONICS,MLC-DEEP_FRYERS,0.5514
559600792,HOME & INDUSTRY,HOME&DECOR,MLC-CHRISTMAS_TREE_ORNAMENTS,0.2768
918061189,T & B,PARTY,MLC-PARTY_MASKS,0.7323999999999999
554164772,APP & SPORTS,FOOTWEAR,MLC-SNEAKERS,0.2548
464105372,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TABLE_DRILLS,0.501
560995898,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-TOOLS,0.1655999999999999
908778159,CE,COMPUTERS,MLC-PRINTERS,0.8618
612031327,CE,COMPUTERS,MLC-NOTEBOOKS,0.6582
456851980,HOME & INDUSTRY,HOME&DECOR,MLC-OUTDOOR_TABLES,0.0494
909253148,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-MITER_SAWS,0.4878
911680464,ACC,AUTOPARTS,MLC-VEHICLE_BATTERY_CHARGERS,0.6614
489295848,APP & SPORTS,APPAREL,MLC-PANTS,0.0003999999999999
491570535,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.6174
903576727,CE,COMPUTERS,MLC-HARD_DRIVES_AND_SSDS,0.9588
922633930,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.159
576557304,HOME & INDUSTRY,HOME&DECOR,MLC-CLOTHES_HANGERS,0.5242
928407423,CE,MOBILE,MLC-CELLPHONES,0.385
534194835,CE,MOBILE,MLC-E_READERS,0.877
594327974,HOME & INDUSTRY,INDUSTRY,MLC-FINGERPRINT_READERS,0.437
563500277,HOME & INDUSTRY,HOME&DECOR,MLC-HOME_DECOR,0.492
565937903,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.2942
471397592,CE,COMPUTERS,MLC-SPEAKERS,0.5102
591895129,APP & SPORTS,SPORTS,MLC-RESISTANCE_BANDS,0.0991999999999999
920096836,HOME & INDUSTRY,HOME&DECOR,MLC-GARDEN_HOSES,0.5389999999999999
903604325,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-LIGHT_METERS,0.697
904561548,CE,COMPUTERS,MLC-COMPUTER_MONITORS,0.7408
912490280,APP & SPORTS,SPORTS,MLC-TREADMILLS,0.7258
639752484,HOME & INDUSTRY,INDUSTRY,MLC-MANNEQUINS,0.0729999999999999
611184469,CE,COMPUTERS,MLC-NOTEBOOKS,0.5866
566516018,CPG,PERSONAL HYGIENE,MLC-TOOTHBRUSHES,0.2264
923987702,CE,COMPUTERS,MLC-NOTEBOOKS,0.1618
495702313,APP & SPORTS,APPAREL ACCESORIES,MLC-KEYCHAINS,0.2249999999999999
901455141,CE,COMPUTERS,MLC-PRINTERS,0.8884
919277866,T & B,TOYS AND GAMES,MLC-COSTUMES,0.7374
610986595,CE,COMPUTERS,MLC-PRINTERS,0.0061999999999999
904648593,CE,MOBILE,MLC-E_READERS,0.8722
524336568,HOME & INDUSTRY,HOME&DECOR,MLC-LIGHT_BULBS,0.2814
545976191,APP & SPORTS,SPORTS,MLC-ELECTRIC_UNICYCLES,0.6004
522089348,CPG,PERSONAL HYGIENE,MLC-SUNSCREENS,0.0938
613480714,CE,MOBILE,MLC-CELLPHONES,0.5234
917028903,APP & SPORTS,SPORTS,MLC-BICYCLES,0.2156
594353627,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.1814
635763201,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-COMBUSTION_BRUSH_CUTTERS_AND_STRING_TRIMMERS,0.7916
577715825,APP & SPORTS,SPORTS,MLC-CAMPING_AND_FISHING_EQUIPMENT,0.6278
917080589,CE,COMPUTERS,MLC-HEADPHONES,0.2456
518636979,HOME & INDUSTRY,HOME&DECOR,MLC-BEDDING,0.5678
577706305,HOME & INDUSTRY,HOME&DECOR,MLC-KITCHEN_COOKWARE_SETS,0.2762
578027724,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.5094
607962665,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.4284
620051887,CE,COMPUTERS,MLC-PC_KEYBOARDS,0.027
917695002,CE,MOBILE,MLC-CELLPHONES,0.3362
901210584,CE,ELECTRONICS,MLC-ROBOT_VACUUMS,0.4834
622760116,CE,COMPUTERS,MLC-PRINTERS,0.6821999999999999
922344341,CE,ELECTRONICS,MLC-TV_REMOTE_CONTROLS,0.5276
906929383,CE,COMPUTERS,MLC-GRAPHICS_CARDS,0.5798
476794314,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-ELECTRIC_DRILLS,0.3648
919110916,CE,COMPUTERS,MLC-ALL_IN_ONE,0.1747999999999999
465896186,CE,ELECTRONICS,MLC-COOKTOPS,0.7626
460370068,ACC,AUTOPARTS,MLC-VEHICLE_BATTERY_CHARGERS,0.1352
550240009,CE,ELECTRONICS,MLC-STREAMING_MEDIA_DEVICES,0.745
613316582,CPG,FOODS,MLC-CEREAL_BARS,0.754
536048262,CE,ELECTRONICS,MLC-MICROWAVES,0.8778
550545296,CE,COMPUTERS,MLC-PRINTERS,0.4486
576997016,HOME & INDUSTRY,TOOLS AND CONSTRUCTION,MLC-BATHROOM_HOOKS,0.1854
603775802,HOME & INDUSTRY,HOME&DECOR,MLC-SOFAS,0.6108
508013837,HOME & INDUSTRY,HOME&DECOR,MLC-STOOLS,0.9252
466846839,CE,ELECTRONICS,MLC-FREEZERS,0.8478
599219886,CE,MOBILE,MLC-CELLPHONES,0.8612
613354479,CPG,PERSONAL HYGIENE,MLC-ADULT_DIAPERS,0.4844
621764512,APP & SPORTS,SUPLEMENTS,MLC-SUPPLEMENTS,0.7544
925310545,T & B,TOYS AND GAMES,MLC-INFLATABLE_POOLS,0.829
615860824,HOME & INDUSTRY,SECURITY,MLC-SURVEILLANCE_CAMERAS,0.9776
917676690,HOME & INDUSTRY,INDUSTRY,MLC-OFFICE_CHAIRS,0.9592
575898192,BEAUTY & HEALTH,PHARMACEUTICS,MLC-SURGICAL_AND_INDUSTRIAL_MASKS,0.9068
493005639,HOME & INDUSTRY,HOME&DECOR,MLC-INDOOR_GROWING_LIGHTS,0.6961999999999999
607961642,CE,COMPUTERS,MLC-NOTEBOOKS,0.4554
640145801,CE,ELECTRONICS,MLC-VIDEO_GAMES,0.6082
615866701,CE,COMPUTERS,MLC-COMPUTER_MONITOR_RISER_STANDS,0.0365999999999999
635021643,CE,MOBILE,MLC-SMARTWATCHES,0.0919999999999999
611833873,CE,COMPUTERS,MLC-PRINTERS,0.3262
477808178,OTHERS,PET PRODUCTS,MLC-ANIMAL_CLIPPERS,0.9026
582137920,BEAUTY & HEALTH,PERSONAL CARE,MLC-SKIN_CARE_SUPPLIES,0.0285999999999999
902625126,HOME & INDUSTRY,HOME&DECOR,MLC-SUN_UMBRELLAS,0.1832
473805840,ACC,VEHICULAR MULTIMEDIA,MLC-AUTOMOTIVE_SPEAKERS,0.6272
